,cluster
14317,28
14318,25
14319,28
14320,28
14321,28
14322,28
14323,28
14324,28
14325,28
14326,28
14327,28
14328,2
14329,28
14330,28
14331,28
14332,28
14333,28
14334,28
14335,28
14336,28
14337,28
14338,28
14339,28
14340,28
14341,28
14342,28
14343,28
14344,28
14345,28
14346,28
14347,28
14348,28
14349,28
14350,28
14351,28
14352,28
14353,28
14354,28
14355,28
14356,28
14357,28
14358,28
14359,28
14360,28
14361,28
14362,28
14363,28
14364,28
14365,28
14366,28
14367,28
14368,28
14369,28
14370,9
14371,28
14372,28
14373,28
14374,28
14375,28
14376,28
14377,28
14378,28
14379,28
14380,28
14381,28
14382,28
14383,28
14384,14
14385,28
14386,28
14387,28
14388,28
14389,28
14390,28
14391,26
14392,28
14393,28
14394,28
14395,28
14396,28
14397,28
14398,28
14399,28
14400,28
14401,28
14402,28
14403,28
14404,28
14405,28
14406,28
14407,28
14408,28
14409,28
14410,17
14411,28
14412,28
14413,28
14414,28
14415,28
14416,28
14417,28
14418,28
14419,28
14420,28
14421,2
14422,28
14423,28
14424,28
14425,28
14426,28
14427,28
14428,28
14429,28
14430,28
14431,28
14432,28
14433,28
14434,28
14435,28
14436,28
14437,28
14438,28
14439,28
14440,28
14441,28
14442,28
14443,28
14444,28
14445,28
14446,28
14447,28
14448,28
14449,28
14450,28
14451,28
14452,1
14453,28
14454,1
14455,28
14456,28
14457,28
14458,28
14459,22
14460,28
14461,28
14462,28
14463,28
14464,28
14465,28
14466,28
14467,11
14468,28
14469,28
14470,17
14471,28
14472,28
14473,28
14474,28
14475,28
14476,28
14477,28
14478,28
14479,28
14480,28
14481,28
14482,28
14483,28
14484,28
14485,28
14486,28
14487,28
14488,14
14489,23
14490,28
14491,28
14492,28
14493,28
14494,28
14495,28
14496,28
14497,28
14498,28
14499,28
14500,28
14501,28
14502,1
14503,28
14504,28
14505,28
14506,28
14507,28
14508,28
14509,28
14510,28
14511,28
14512,28
14513,28
14514,28
14515,28
14516,28
14517,28
14518,28
14519,28
14520,28
14521,28
14522,1
14523,28
14524,28
14525,28
14526,28
14527,28
14528,28
14529,28
14530,19
14531,28
14532,28
14533,28
14534,28
14535,28
14536,28
14537,28
14538,28
14539,28
14540,28
14541,28
14542,28
14543,28
14544,28
14545,28
14546,28
14547,28
14548,28
14549,28
14550,28
14551,28
14552,28
14553,28
14554,28
14555,28
14556,28
14557,28
14558,28
14559,28
14560,28
14561,28
14562,14
14563,28
14564,28
14565,28
14566,28
14567,28
14568,28
14569,28
14570,28
14571,28
14572,28
14573,28
14574,28
14575,17
14576,28
14577,28
14578,22
14579,11
14580,28
14581,28
14582,28
14583,28
14584,28
14585,8
14586,28
14587,28
14588,28
14589,28
14590,28
14591,28
14592,28
14593,28
14594,28
14595,28
14596,28
14597,28
14598,28
14599,28
14600,28
14601,28
14602,28
14603,28
14604,28
14605,28
14606,28
14607,28
14608,28
14609,9
14610,28
14611,28
14612,28
14613,2
14614,28
14615,28
14616,28
14617,28
14618,28
14619,28
14620,28
14621,28
14622,28
14623,2
14624,28
14625,28
14626,28
14627,28
14628,28
14629,11
14630,28
14631,22
14632,28
14633,28
14634,28
14635,28
14636,28
14637,28
14638,28
14639,28
14640,28
14641,28
14642,28
14643,28
14644,28
14645,28
14646,28
14647,28
14648,28
14649,28
14650,28
14651,28
14652,28
14653,28
14654,28
14655,14
14656,28
14657,28
14658,28
14659,13
14660,28
14661,28
14662,28
14663,28
14664,28
14665,28
14666,1
14667,28
14668,28
14669,28
14670,27
14671,28
14672,28
14673,28
14674,28
14675,28
14676,28
14677,28
14678,28
14679,28
14680,28
14681,28
14682,28
14683,28
14684,28
14685,28
14686,28
14687,28
14688,28
14689,28
14690,28
14691,28
14692,28
14693,28
14694,28
14695,28
14696,28
14697,28
14698,28
14699,28
14700,28
14701,28
14702,28
14703,28
14704,28
14705,28
14706,28
14707,28
14708,28
14709,28
14710,28
14711,28
14712,28
14713,28
14714,28
14715,28
14716,28
14717,28
14718,26
14719,28
14720,28
14721,28
14722,28
14723,28
14724,28
14725,28
14726,28
14727,28
14728,28
14729,28
14730,28
14731,28
14732,28
14733,28
14734,28
14735,28
14736,28
14737,28
14738,28
14739,28
14740,28
14741,28
14742,28
14743,28
14744,28
14745,28
14746,28
14747,28
14748,28
14749,28
14750,28
14751,25
14752,28
14753,28
14754,28
14755,28
14756,28
14757,28
14758,28
14759,28
14760,28
14761,28
14762,28
14763,28
14764,28
14765,28
14766,28
14767,28
14768,28
14769,28
14770,28
14771,28
14772,28
14773,28
14774,28
14775,28
14776,28
14777,28
14778,28
14779,28
14780,28
14781,28
14782,28
14783,28
14784,28
14785,28
14786,28
14787,28
14788,28
14789,28
14790,28
14791,28
14792,28
14793,28
14794,28
14795,28
14796,28
14797,28
14798,28
14799,28
14800,28
14801,28
14802,28
14803,28
14804,28
14805,28
14806,28
14807,28
14808,28
14809,28
14810,28
14811,28
14812,28
14813,28
14814,28
14815,28
14816,28
14817,20
14818,28
14819,28
14820,28
14821,15
14822,28
14823,28
14824,28
14825,28
14826,28
14827,28
14828,28
14829,28
14830,28
14831,28
14832,28
14833,28
14834,28
14835,28
14836,28
14837,28
14838,14
14839,28
14840,28
14841,27
14842,28
14843,28
14844,28
14845,28
14846,28
14847,28
14848,28
14849,13
14850,28
14851,28
14852,28
14853,28
14854,28
14855,28
14856,28
14857,28
14858,28
14859,28
14860,28
14861,28
14862,3
14863,28
14864,28
14865,28
14866,28
14867,28
14868,28
14869,28
14870,28
14871,28
14872,28
14873,28
14874,28
14875,28
14876,28
14877,28
14878,28
14879,28
14880,28
14881,28
14882,28
14883,28
14884,28
14885,28
14886,28
14887,28
14888,28
14889,28
14890,28
14891,28
14892,28
14893,28
14894,28
14895,28
14896,28
14897,28
14898,28
14899,28
14900,28
14901,28
14902,28
14903,28
14904,28
14905,28
14906,28
14907,28
14908,28
14909,28
14910,28
14911,28
14912,28
14913,28
14914,7
14915,28
14916,28
14917,28
14918,28
14919,28
14920,28
14921,28
14922,28
14923,28
14924,28
14925,28
14926,28
14927,28
14928,28
14929,1
14930,28
14931,28
14932,28
14933,28
14934,28
14935,28
14936,25
14937,28
14938,28
14939,28
14940,28
14941,28
14942,28
14943,28
14944,28
14945,28
14946,28
14947,28
14948,28
14949,28
14950,28
14951,28
14952,28
14953,28
14954,28
14955,28
14956,28
14957,28
14958,28
14959,28
14960,28
14961,28
14962,28
14963,28
14964,28
14965,28
14966,28
14967,28
14968,28
14969,28
14970,28
14971,28
14972,28
14973,17
14974,28
14975,28
14976,28
14977,28
14978,28
14979,28
14980,28
14981,28
14982,28
14983,28
14984,16
14985,4
14986,28
14987,28
14988,28
14989,28
14990,28
14991,28
14992,28
14993,28
14994,28
14995,28
14996,28
14997,28
14998,28
14999,28
15000,28
15001,4
15002,28
15003,28
15004,28
15005,28
15006,28
15007,28
15008,28
15009,28
15010,28
15011,28
15012,28
15013,28
15014,28
15015,28
15016,28
15017,28
15018,28
15019,28
15020,28
15021,19
15022,28
15023,28
15024,28
15025,28
15026,28
15027,28
15028,14
15029,28
15030,28
15031,28
15032,28
15033,28
15034,28
15035,28
15036,28
15037,28
15038,28
15039,28
15040,28
15041,28
15042,6
15043,28
15044,1
15045,17
15046,27
15047,28
15048,28
15049,28
15050,28
15051,28
15052,28
15053,28
15054,28
15055,28
15056,28
15057,28
15058,28
15059,28
15060,20
15061,28
15062,28
15063,28
15064,28
15065,28
15066,28
15067,28
15068,28
15069,28
15070,28
15071,14
15072,28
15073,28
15074,28
15075,28
15076,28
15077,28
15078,28
15079,28
15080,28
15081,28
15082,28
15083,28
15084,28
15085,28
15086,28
15087,28
15088,28
15089,28
15090,28
15091,28
15092,28
15093,28
15094,28
15095,28
15096,28
15097,28
15098,28
15099,28
15100,28
15101,28
15102,28
15103,28
15104,28
15105,28
15106,28
15107,28
15108,28
15109,28
15110,28
15111,28
15112,28
15113,28
15114,28
15115,28
15116,28
15117,28
15118,28
15119,28
15120,22
15121,28
15122,28
15123,28
15124,21
15125,28
15126,28
15127,28
15128,28
15129,14
15130,28
15131,28
15132,28
15133,28
15134,28
15135,28
15136,28
15137,28
15138,28
15139,28
15140,28
15141,28
15142,28
15143,28
15144,28
15145,28
15146,28
15147,28
15148,28
15149,28
15150,28
15151,28
15152,28
15153,28
15154,28
15155,28
15156,28
15157,28
15158,10
15159,28
15160,28
15161,28
15162,28
15163,28
15164,28
15165,28
15166,28
15167,28
15168,28
15169,28
15170,28
15171,28
15172,28
15173,28
15174,28
15175,28
15176,28
15177,28
15178,28
15179,28
15180,28
15181,28
15182,28
15183,28
15184,28
15185,28
15186,28
15187,28
15188,28
15189,28
15190,28
15191,28
15192,28
15193,28
15194,28
15195,28
15196,28
15197,28
15198,28
15199,28
15200,28
15201,28
15202,28
15203,14
15204,28
15205,28
15206,28
15207,28
15208,28
15209,28
15210,25
15211,28
15212,28
15213,28
15214,28
15215,28
15216,28
15217,28
15218,28
15219,28
15220,28
15221,28
15222,28
15223,28
15224,28
15225,28
15226,28
15227,28
15228,28
15229,28
15230,28
15231,28
15232,28
15233,28
15234,20
15235,28
15236,28
15237,28
15238,28
15239,28
15240,28
15241,28
15242,28
15243,28
15244,28
15245,28
15246,28
15247,28
15248,28
15249,28
15250,28
15251,28
15252,28
15253,28
15254,28
15255,28
15256,28
15257,28
15258,28
15259,17
15260,28
15261,28
15262,28
15263,28
15264,28
15265,17
15266,28
15267,28
15268,12
15269,28
15270,28
15271,28
15272,28
15273,28
15274,28
15275,28
15276,28
15277,28
15278,28
15279,28
15280,28
15281,28
15282,6
15283,28
15284,28
15285,28
15286,28
15287,28
15288,28
15289,28
15290,28
15291,25
15292,28
15293,28
15294,28
15295,28
15296,28
15297,28
15298,28
15299,28
15300,28
15301,28
15302,28
15303,28
15304,28
15305,28
15306,28
15307,28
15308,2
15309,28
15310,28
15311,28
15312,5
15313,28
15314,28
15315,28
15316,28
15317,28
15318,17
15319,28
15320,28
15321,28
15322,28
15323,28
15324,25
15325,28
15326,28
15327,28
15328,28
15329,28
15330,8
15331,28
15332,28
15333,28
15334,28
15335,28
15336,28
15337,28
15338,28
15339,28
15340,28
15341,28
15342,11
15343,28
15344,14
15345,28
15346,28
15347,28
15348,28
15349,28
15350,28
15351,28
15352,28
15353,28
15354,28
15355,28
15356,28
15357,28
15358,28
15359,25
15360,28
15361,28
15362,28
15363,28
15364,28
15365,14
15366,28
15367,28
15368,28
15369,28
15370,28
15371,28
15372,28
15373,28
15374,28
15375,28
15376,28
15377,28
15378,17
15379,28
15380,28
15381,28
15382,28
15383,28
15384,28
15385,28
15386,28
15387,28
15388,28
15389,28
15390,28
15391,28
15392,28
15393,28
15394,28
15395,28
15396,28
15397,28
15398,28
15399,28
15400,5
15401,28
15402,28
15403,28
15404,28
15405,28
15406,28
15407,28
15408,28
15409,28
15410,2
15411,28
15412,28
15413,28
15414,28
15415,28
15416,28
15417,28
15418,28
15419,28
15420,28
15421,28
15422,28
15423,28
15424,28
15425,28
15426,28
15427,28
15428,28
15429,28
15430,12
15431,20
15432,28
15433,28
15434,28
15435,28
15436,28
15437,28
15438,28
15439,28
15440,28
15441,21
15442,28
15443,28
15444,28
15445,28
15446,28
15447,28
15448,28
15449,28
15450,28
15451,28
15452,28
15453,28
15454,28
15455,28
15456,11
15457,28
15458,28
15459,28
15460,28
15461,28
15462,28
15463,28
15464,4
15465,28
15466,28
15467,22
15468,28
15469,28
15470,28
15471,28
15472,28
15473,28
15474,28
15475,21
15476,28
15477,28
15478,28
15479,28
15480,11
15481,28
15482,28
15483,28
15484,28
15485,28
15486,21
15487,28
15488,28
15489,28
15490,10
15491,28
15492,28
15493,28
15494,28
15495,23
15496,28
15497,28
15498,28
15499,28
15500,5
15501,28
15502,28
15503,28
15504,13
15505,28
15506,28
15507,28
15508,28
15509,28
15510,28
15511,28
15512,28
15513,10
15514,28
15515,28
15516,28
15517,28
15518,28
15519,28
15520,28
15521,28
15522,28
15523,28
15524,28
15525,28
15526,28
15527,28
15528,13
15529,28
15530,22
15531,28
15532,28
15533,28
15534,28
15535,28
15536,28
15537,28
15538,28
15539,27
15540,28
15541,28
15542,28
15543,28
15544,28
15545,28
15546,28
15547,28
15548,28
15549,28
15550,28
15551,28
15552,28
15553,28
15554,28
15555,28
15556,28
15557,28
15558,28
15559,28
15560,28
15561,22
15562,28
15563,15
15564,28
15565,28
15566,28
15567,28
15568,28
15569,15
15570,28
15571,43
15572,28
15573,23
15574,28
15575,28
15576,28
15577,28
15578,28
15579,20
15580,28
15581,28
15582,25
15583,28
15584,28
15585,28
15586,28
15587,28
15588,28
15589,28
15590,28
15591,28
15592,28
15593,28
15594,28
15595,28
15596,28
15597,28
15598,28
15599,28
15600,28
15601,15
15602,19
15603,28
15604,28
15605,28
15606,28
15607,28
15608,28
15609,28
15610,28
15611,28
15612,28
15613,28
15614,28
15615,28
15616,25
15617,28
15618,2
15619,28
15620,28
15621,28
15622,28
15623,28
15624,28
15625,6
15626,28
15627,28
15628,19
15629,28
15630,17
15631,28
15632,23
15633,28
15634,28
15635,28
15636,28
15637,28
15638,28
15639,28
15640,28
15641,28
15642,28
15643,28
15644,28
15645,28
15646,28
15647,28
15648,28
15649,28
15650,28
15651,28
15652,4
15653,28
15654,28
15655,28
15656,28
15657,28
15658,21
15659,4
15660,28
15661,28
15662,28
15663,28
15664,28
15665,28
15666,23
15667,28
15668,28
15669,11
15670,28
15671,28
15672,28
15673,28
15674,28
15675,28
15676,28
15677,28
15678,28
15679,28
15680,28
15681,28
15682,28
15683,28
15684,28
15685,10
15686,28
15687,28
15688,28
15689,28
15690,28
15691,25
15692,28
15693,28
15694,28
15695,17
15696,28
15697,28
15698,28
15699,28
15700,28
15701,28
15702,28
15703,28
15704,28
15705,28
15706,28
15707,7
15708,28
15709,28
15710,28
15711,11
15712,28
15713,28
15714,12
15715,28
15716,28
15717,28
15718,28
15719,28
15720,28
15721,27
15722,28
15723,28
15724,28
15725,28
15726,28
15727,28
15728,8
15729,28
15730,28
15731,28
15732,28
15733,28
15734,18
15735,28
15736,28
15737,28
15738,28
15739,28
15740,28
15741,28
15742,28
15743,28
15744,28
15745,28
15746,28
15747,7
15748,28
15749,28
15750,14
15751,28
15752,28
15753,28
15754,2
15755,28
15756,28
15757,28
15758,28
15759,28
15760,28
15761,28
15762,7
15763,28
15764,28
15765,28
15766,28
15767,28
15768,28
15769,28
15770,28
15771,28
15772,28
15773,21
15774,26
15775,9
15776,28
15777,28
15778,28
15779,21
15780,28
15781,28
15782,28
15783,28
15784,28
15785,28
15786,28
15787,28
15788,28
15789,28
15790,28
15791,28
15792,28
15793,28
15794,28
15795,28
15796,28
15797,28
15798,19
15799,28
15800,28
15801,28
15802,28
15803,28
15804,28
15805,28
15806,28
15807,6
15808,28
15809,28
15810,28
15811,28
15812,28
15813,28
15814,28
15815,28
15816,28
15817,28
15818,28
15819,28
15820,28
15821,28
15822,28
15823,14
15824,28
15825,28
15826,28
15827,28
15828,28
15829,28
15830,28
15831,28
15832,28
15833,28
15834,28
15835,28
15836,28
15837,28
15838,28
15839,28
15840,28
15841,28
15842,28
15843,28
15844,28
15845,28
15846,28
15847,28
15848,28
15849,28
15850,28
15851,28
15852,28
15853,28
15854,28
15855,28
15856,28
15857,28
15858,28
15859,28
15860,28
15861,28
15862,28
15863,28
15864,28
15865,28
15866,28
15867,28
15868,28
15869,28
15870,28
15871,28
15872,28
15873,28
15874,28
15875,14
15876,28
15877,22
15878,28
15879,28
15880,28
15881,2
15882,28
15883,28
15884,28
15885,28
15886,28
15887,28
15888,28
15889,21
15890,28
15891,28
15892,28
15893,28
15894,28
15895,7
15896,28
15897,28
15898,28
15899,28
15900,28
15901,28
15902,28
15903,28
15904,28
15905,28
15906,28
15907,28
15908,28
15909,28
15910,28
15911,28
15912,28
15913,28
15914,28
15915,28
15916,28
15917,28
15918,28
15919,28
15920,28
15921,28
15922,28
15923,28
15924,28
15925,28
15926,28
15927,11
15928,11
15929,28
15930,28
15931,28
15932,28
15933,28
15934,28
15935,28
15936,28
15937,28
15938,28
15939,17
15940,28
15941,28
15942,28
15943,28
15944,18
15945,28
15946,1
15947,28
15948,28
15949,28
15950,28
15951,28
15952,28
15953,28
15954,28
15955,28
15956,28
15957,28
15958,28
15959,28
15960,28
15961,28
15962,28
15963,28
15964,28
15965,28
15966,28
15967,28
15968,28
15969,28
15970,28
15971,28
15972,28
15973,28
15974,28
15975,28
15976,28
15977,28
15978,28
15979,28
15980,28
15981,28
15982,28
15983,25
15984,28
15985,28
15986,28
15987,28
15988,28
15989,28
15990,28
15991,28
15992,28
15993,20
15994,28
15995,28
15996,28
15997,28
15998,28
15999,28
16000,28
16001,28
16002,28
16003,28
16004,28
16005,28
16006,28
16007,28
16008,28
16009,28
16010,28
16011,20
16012,28
16013,28
16014,28
16015,28
16016,28
16017,28
16018,28
16019,28
16020,28
16021,25
16022,28
16023,28
16024,28
16025,28
16026,28
16027,28
16028,28
16029,28
16030,28
16031,2
16032,28
16033,28
16034,25
16035,8
16036,28
16037,28
16038,28
16039,28
16040,28
16041,28
16042,28
16043,28
16044,28
16045,28
16046,28
16047,28
16048,28
16049,28
16050,28
16051,28
16052,28
16053,28
16054,22
16055,28
16056,9
16057,28
16058,28
16059,28
16060,16
16061,28
16062,28
16063,28
16064,2
16065,28
16066,28
16067,28
16068,28
16069,28
16070,28
16071,28
16072,28
16073,28
16074,28
16075,28
16076,28
16077,28
16078,28
16079,28
16080,28
16081,12
16082,28
16083,28
16084,28
16085,28
16086,28
16087,28
16088,28
16089,28
16090,28
16091,28
16092,28
16093,28
16094,28
16095,28
16096,28
16097,28
16098,28
16099,28
16100,28
16101,28
16102,28
16103,28
16104,28
16105,28
16106,28
16107,28
16108,28
16109,28
16110,28
16111,28
16112,28
16113,28
16114,28
16115,28
16116,28
16117,28
16118,28
16119,28
16120,28
16121,28
16122,28
16123,28
16124,28
16125,13
16126,28
16127,28
16128,28
16129,28
16130,28
16131,28
16132,28
16133,28
16134,28
16135,28
16136,28
16137,28
16138,28
16139,28
16140,20
16141,28
16142,28
16143,28
16144,28
16145,28
16146,28
16147,28
16148,28
16149,28
16150,28
16151,28
16152,28
16153,28
16154,28
16155,28
16156,28
16157,28
16158,28
16159,28
16160,28
16161,28
16162,28
16163,28
16164,28
16165,28
16166,28
16167,22
16168,28
16169,28
16170,28
16171,28
16172,28
16173,28
16174,28
16175,28
16176,28
16177,28
16178,28
16179,11
16180,28
16181,28
16182,28
16183,28
16184,28
16185,28
16186,28
16187,28
16188,28
16189,28
16190,28
16191,28
16192,28
16193,28
16194,28
16195,28
16196,28
16197,18
16198,28
16199,28
16200,28
16201,22
16202,28
16203,28
16204,28
16205,28
16206,28
16207,28
16208,28
16209,28
16210,28
16211,28
16212,28
16213,28
16214,28
16215,28
16216,28
16217,28
16218,28
16219,28
16220,28
16221,28
16222,18
16223,28
16224,28
16225,28
16226,28
16227,28
16228,28
16229,28
16230,28
16231,28
16232,28
16233,1
16234,28
16235,28
16236,28
16237,28
16238,28
16239,28
16240,28
16241,28
16242,7
16243,28
16244,28
16245,28
16246,28
16247,28
16248,28
16249,28
16250,28
16251,28
16252,28
16253,28
16254,14
16255,28
16256,28
16257,25
16258,28
16259,28
16260,28
16261,28
16262,28
16263,28
16264,22
16265,28
16266,28
16267,22
16268,28
16269,28
16270,28
16271,28
16272,28
16273,28
16274,28
16275,28
16276,28
16277,28
16278,28
16279,28
16280,28
16281,28
16282,28
16283,28
16284,28
16285,28
16286,28
16287,28
16288,28
16289,28
16290,28
16291,28
16292,12
16293,28
16294,28
16295,11
16296,28
16297,28
16298,28
16299,28
16300,28
16301,28
16302,24
16303,28
16304,28
16305,14
16306,28
16307,28
16308,28
16309,28
16310,28
16311,28
16312,28
16313,28
16314,28
16315,28
16316,20
16317,28
16318,28
16319,28
16320,28
16321,28
16322,28
16323,28
16324,28
16325,17
16326,28
16327,28
16328,28
16329,28
16330,28
16331,28
16332,28
16333,28
16334,28
16335,28
16336,28
16337,28
16338,28
16339,28
16340,28
16341,28
16342,15
16343,28
16344,28
16345,28
16346,28
16347,28
16348,28
16349,28
16350,28
16351,28
16352,28
16353,28
16354,28
16355,28
16356,28
16357,28
16358,20
16359,28
16360,28
16361,20
16362,2
16363,28
16364,12
16365,28
16366,28
16367,28
16368,28
16369,28
16370,28
16371,28
16372,28
16373,28
16374,25
16375,28
16376,28
16377,28
16378,28
16379,28
16380,28
16381,28
16382,28
16383,28
16384,28
16385,28
16386,28
16387,28
16388,28
16389,28
16390,28
16391,28
16392,28
16393,28
16394,28
16395,28
16396,28
16397,28
16398,28
16399,28
16400,28
16401,28
16402,28
16403,28
16404,28
16405,28
16406,28
16407,28
16408,28
16409,28
16410,28
16411,28
16412,28
16413,28
16414,13
16415,28
16416,28
16417,28
16418,28
16419,28
16420,28
16421,28
16422,28
16423,28
16424,28
16425,28
16426,28
16427,28
16428,28
16429,28
16430,28
16431,28
16432,28
16433,28
16434,28
16435,8
16436,28
16437,28
16438,28
16439,28
16440,28
16441,28
16442,28
16443,28
16444,28
16445,28
16446,20
16447,28
16448,28
16449,28
16450,28
16451,28
16452,28
16453,28
16454,14
16455,28
16456,28
16457,28
16458,23
16459,28
16460,28
16461,28
16462,1
16463,28
16464,28
16465,28
16466,28
16467,28
16468,28
16469,28
16470,28
16471,28
16472,28
16473,28
16474,28
16475,28
16476,28
16477,28
16478,28
16479,28
16480,28
16481,28
16482,28
16483,28
16484,28
16485,28
16486,28
16487,28
16488,28
16489,28
16490,28
16491,28
16492,28
16493,28
16494,28
16495,28
16496,28
16497,20
16498,28
16499,28
16500,28
16501,25
16502,28
16503,28
16504,28
16505,28
16506,28
16507,28
16508,28
16509,28
16510,28
16511,28
16512,28
16513,28
16514,28
16515,7
16516,28
16517,28
16518,28
16519,28
16520,28
16521,9
16522,28
16523,16
16524,8
16525,28
16526,28
16527,28
16528,28
16529,28
16530,28
16531,28
16532,28
16533,28
16534,28
16535,28
16536,28
16537,28
16538,28
16539,28
16540,28
16541,1
16542,28
16543,28
16544,17
16545,28
16546,28
16547,28
16548,28
16549,28
16550,28
16551,28
16552,28
16553,28
16554,26
16555,28
16556,28
16557,28
16558,28
16559,28
16560,28
16561,11
16562,28
16563,21
16564,28
16565,28
16566,28
16567,28
16568,28
16569,28
16570,28
16571,21
16572,28
16573,16
16574,28
16575,25
16576,13
16577,28
16578,2
16579,28
16580,28
16581,28
16582,28
16583,28
16584,28
16585,12
16586,28
16587,28
16588,28
16589,28
16590,28
16591,15
16592,28
16593,28
16594,28
16595,28
16596,28
16597,28
16598,28
16599,28
16600,28
16601,28
16602,28
16603,28
16604,28
16605,28
16606,28
16607,28
16608,28
16609,28
16610,28
16611,28
16612,28
16613,28
16614,28
16615,28
16616,28
16617,28
16618,28
16619,28
16620,28
16621,28
16622,28
16623,28
16624,28
16625,20
16626,28
16627,28
16628,28
16629,28
16630,28
16631,28
16632,19
16633,28
16634,28
16635,16
16636,28
16637,2
16638,28
16639,28
16640,28
16641,28
16642,28
16643,28
16644,28
16645,28
16646,28
16647,26
16648,28
16649,28
16650,28
16651,28
16652,28
16653,28
16654,28
16655,28
16656,28
16657,28
16658,28
16659,28
16660,28
16661,28
16662,7
16663,28
16664,28
16665,28
16666,28
16667,28
16668,28
16669,28
16670,28
16671,8
16672,28
16673,28
16674,28
16675,28
16676,28
16677,28
16678,28
16679,28
16680,28
16681,28
16682,28
16683,28
16684,28
16685,28
16686,28
16687,12
16688,28
16689,28
16690,28
16691,28
16692,28
16693,4
16694,28
16695,28
16696,28
16697,28
16698,28
16699,7
16700,27
16701,21
16702,28
16703,28
16704,28
16705,28
16706,28
16707,28
16708,28
16709,28
16710,28
16711,28
16712,28
16713,28
16714,28
16715,28
16716,28
16717,28
16718,28
16719,28
16720,28
16721,28
16722,28
16723,28
16724,28
16725,28
16726,28
16727,28
16728,28
16729,28
16730,28
16731,28
16732,28
16733,28
16734,28
16735,28
16736,28
16737,28
16738,28
16739,28
16740,28
16741,28
16742,28
16743,18
16744,28
16745,28
16746,28
16747,15
16748,25
16749,28
16750,28
16751,28
16752,27
16753,22
16754,28
16755,28
16756,28
16757,28
16758,28
16759,28
16760,28
16761,28
16762,28
16763,28
16764,28
16765,28
16766,28
16767,28
16768,27
16769,28
16770,28
16771,28
16772,28
16773,28
16774,28
16775,16
16776,28
16777,28
16778,28
16779,28
16780,28
16781,28
16782,28
16783,28
16784,28
16785,28
16786,28
16787,28
16788,28
16789,28
16790,28
16791,28
16792,28
16793,28
16794,28
16795,28
16796,28
16797,28
16798,28
16799,28
16800,19
16801,1
16802,28
16803,28
16804,28
16805,28
16806,28
16807,28
16808,28
16809,28
16810,28
16811,28
16812,28
16813,28
16814,28
16815,28
16816,26
16817,28
16818,28
16819,28
16820,28
16821,17
16822,28
16823,28
16824,28
16825,28
16826,28
16827,28
16828,28
16829,28
16830,28
16831,28
16832,28
16833,28
16834,28
16835,28
16836,28
16837,28
16838,28
16839,28
16840,28
16841,28
16842,28
16843,28
16844,25
16845,28
16846,28
16847,28
16848,28
16849,28
16850,22
16851,28
16852,28
16853,28
16854,28
16855,28
16856,28
16857,28
16858,28
16859,28
16860,28
16861,14
16862,28
16863,28
16864,28
16865,28
16866,28
16867,28
16868,28
16869,28
16870,28
16871,28
16872,28
16873,28
16874,28
16875,28
16876,28
16877,21
16878,28
16879,28
16880,28
16881,28
16882,28
16883,28
16884,28
16885,28
16886,28
16887,28
16888,26
16889,28
16890,28
16891,28
16892,28
16893,28
16894,28
16895,28
16896,28
16897,28
16898,28
16899,28
16900,28
16901,28
16902,28
16903,27
16904,28
16905,28
16906,28
16907,28
16908,28
16909,17
16910,28
16911,28
16912,28
16913,28
16914,25
16915,28
16916,28
16917,15
16918,28
16919,28
16920,28
16921,15
16922,28
16923,28
16924,28
16925,28
16926,28
16927,28
16928,28
16929,28
16930,21
16931,28
16932,28
16933,28
16934,24
16935,28
16936,28
16937,28
16938,22
16939,28
16940,28
16941,28
16942,28
16943,28
16944,28
16945,28
16946,28
16947,28
16948,1
16949,28
16950,28
16951,28
16952,28
16953,28
16954,28
16955,28
16956,28
16957,28
16958,28
16959,28
16960,28
16961,28
16962,22
16963,28
16964,28
16965,25
16966,28
16967,28
16968,28
16969,28
16970,28
16971,28
16972,28
16973,28
16974,28
16975,28
16976,28
16977,28
16978,28
16979,28
16980,28
16981,27
16982,28
16983,28
16984,28
16985,28
16986,28
16987,28
16988,28
16989,28
16990,28
16991,28
16992,28
16993,28
16994,28
16995,28
16996,28
16997,28
16998,28
16999,28
17000,27
17001,28
17002,28
17003,28
17004,28
17005,28
17006,28
17007,28
17008,28
17009,28
17010,28
17011,28
17012,28
17013,28
17014,28
17015,28
17016,28
17017,28
17018,28
17019,28
17020,28
17021,17
17022,28
17023,28
17024,28
17025,18
17026,28
17027,28
17028,9
17029,28
17030,28
17031,28
17032,28
17033,28
17034,28
17035,28
17036,28
17037,28
17038,28
17039,28
17040,28
17041,28
17042,28
17043,28
17044,28
17045,28
17046,28
17047,28
17048,28
17049,28
17050,28
17051,28
17052,28
17053,28
17054,28
17055,28
17056,28
17057,28
17058,28
17059,28
17060,28
17061,28
17062,28
17063,28
17064,28
17065,28
17066,18
17067,13
17068,28
17069,28
17070,14
17071,28
17072,28
17073,28
17074,28
17075,28
17076,28
17077,28
17078,28
17079,14
17080,28
17081,28
17082,28
17083,28
17084,28
17085,28
17086,28
17087,28
17088,28
17089,28
17090,28
17091,28
17092,28
17093,28
17094,28
17095,28
17096,28
17097,28
17098,28
17099,28
17100,28
17101,28
17102,28
17103,28
17104,28
17105,28
17106,28
17107,28
17108,28
17109,28
17110,28
17111,28
17112,28
17113,28
17114,28
17115,28
